,title,artist,id,duration,popularity,features,timestamp,created_at
32,'I Say A Little Prayer (Glee Cast Version)','Glee Cast',0vr8nLEp5H0ksJMCSAb42s,100813,50,"{""danceability"": 0.648, ""energy"": 0.773, ""key"": 6, ""loudness"": -7.188, ""mode"": 0, ""speechiness"": 0.0947, ""acousticness"": 0.773, ""instrumentalness"": 1.17e-05, ""liveness"": 0.111, ""valence"": 0.544, ""tempo"": 72.471, ""type"": ""audio_features"", ""id"": ""0vr8nLEp5H0ksJMCSAb42s"", ""uri"": ""spotify:track:0vr8nLEp5H0ksJMCSAb42s"", ""track_href"": ""https://api.spotify.com/v1/tracks/0vr8nLEp5H0ksJMCSAb42s"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0vr8nLEp5H0ksJMCSAb42s"", ""duration_ms"": 100813, ""time_signature"": 4}",1665296448.636,1665491596.662196
31,'I Say A Little Prayer (Glee Cast Version)','Glee Cast',0vr8nLEp5H0ksJMCSAb42s,100813,50,"{""danceability"": 0.648, ""energy"": 0.773, ""key"": 6, ""loudness"": -7.188, ""mode"": 0, ""speechiness"": 0.0947, ""acousticness"": 0.773, ""instrumentalness"": 1.17e-05, ""liveness"": 0.111, ""valence"": 0.544, ""tempo"": 72.471, ""type"": ""audio_features"", ""id"": ""0vr8nLEp5H0ksJMCSAb42s"", ""uri"": ""spotify:track:0vr8nLEp5H0ksJMCSAb42s"", ""track_href"": ""https://api.spotify.com/v1/tracks/0vr8nLEp5H0ksJMCSAb42s"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0vr8nLEp5H0ksJMCSAb42s"", ""duration_ms"": 100813, ""time_signature"": 4}",1665296549.928,1665491596.332195
30,'I Say A Little Prayer (Glee Cast Version)','Glee Cast',0vr8nLEp5H0ksJMCSAb42s,100813,50,"{""danceability"": 0.648, ""energy"": 0.773, ""key"": 6, ""loudness"": -7.188, ""mode"": 0, ""speechiness"": 0.0947, ""acousticness"": 0.773, ""instrumentalness"": 1.17e-05, ""liveness"": 0.111, ""valence"": 0.544, ""tempo"": 72.471, ""type"": ""audio_features"", ""id"": ""0vr8nLEp5H0ksJMCSAb42s"", ""uri"": ""spotify:track:0vr8nLEp5H0ksJMCSAb42s"", ""track_href"": ""https://api.spotify.com/v1/tracks/0vr8nLEp5H0ksJMCSAb42s"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0vr8nLEp5H0ksJMCSAb42s"", ""duration_ms"": 100813, ""time_signature"": 4}",1665296712.371,1665491595.984194
29,'I Say A Little Prayer (Glee Cast Version)','Glee Cast',0vr8nLEp5H0ksJMCSAb42s,100813,50,"{""danceability"": 0.648, ""energy"": 0.773, ""key"": 6, ""loudness"": -7.188, ""mode"": 0, ""speechiness"": 0.0947, ""acousticness"": 0.773, ""instrumentalness"": 1.17e-05, ""liveness"": 0.111, ""valence"": 0.544, ""tempo"": 72.471, ""type"": ""audio_features"", ""id"": ""0vr8nLEp5H0ksJMCSAb42s"", ""uri"": ""spotify:track:0vr8nLEp5H0ksJMCSAb42s"", ""track_href"": ""https://api.spotify.com/v1/tracks/0vr8nLEp5H0ksJMCSAb42s"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0vr8nLEp5H0ksJMCSAb42s"", ""duration_ms"": 100813, ""time_signature"": 4}",1665296814.422,1665491595.641195
28,'I Say A Little Prayer (Glee Cast Version)','Glee Cast',0vr8nLEp5H0ksJMCSAb42s,100813,50,"{""danceability"": 0.648, ""energy"": 0.773, ""key"": 6, ""loudness"": -7.188, ""mode"": 0, ""speechiness"": 0.0947, ""acousticness"": 0.773, ""instrumentalness"": 1.17e-05, ""liveness"": 0.111, ""valence"": 0.544, ""tempo"": 72.471, ""type"": ""audio_features"", ""id"": ""0vr8nLEp5H0ksJMCSAb42s"", ""uri"": ""spotify:track:0vr8nLEp5H0ksJMCSAb42s"", ""track_href"": ""https://api.spotify.com/v1/tracks/0vr8nLEp5H0ksJMCSAb42s"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0vr8nLEp5H0ksJMCSAb42s"", ""duration_ms"": 100813, ""time_signature"": 4}",1665296915.751,1665491595.316195
27,'I Say A Little Prayer (Glee Cast Version)','Glee Cast',0vr8nLEp5H0ksJMCSAb42s,100813,50,"{""danceability"": 0.648, ""energy"": 0.773, ""key"": 6, ""loudness"": -7.188, ""mode"": 0, ""speechiness"": 0.0947, ""acousticness"": 0.773, ""instrumentalness"": 1.17e-05, ""liveness"": 0.111, ""valence"": 0.544, ""tempo"": 72.471, ""type"": ""audio_features"", ""id"": ""0vr8nLEp5H0ksJMCSAb42s"", ""uri"": ""spotify:track:0vr8nLEp5H0ksJMCSAb42s"", ""track_href"": ""https://api.spotify.com/v1/tracks/0vr8nLEp5H0ksJMCSAb42s"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0vr8nLEp5H0ksJMCSAb42s"", ""duration_ms"": 100813, ""time_signature"": 4}",1665297016.909,1665491594.972195
26,'I Say A Little Prayer (Glee Cast Version)','Glee Cast',0vr8nLEp5H0ksJMCSAb42s,100813,50,"{""danceability"": 0.648, ""energy"": 0.773, ""key"": 6, ""loudness"": -7.188, ""mode"": 0, ""speechiness"": 0.0947, ""acousticness"": 0.773, ""instrumentalness"": 1.17e-05, ""liveness"": 0.111, ""valence"": 0.544, ""tempo"": 72.471, ""type"": ""audio_features"", ""id"": ""0vr8nLEp5H0ksJMCSAb42s"", ""uri"": ""spotify:track:0vr8nLEp5H0ksJMCSAb42s"", ""track_href"": ""https://api.spotify.com/v1/tracks/0vr8nLEp5H0ksJMCSAb42s"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0vr8nLEp5H0ksJMCSAb42s"", ""duration_ms"": 100813, ""time_signature"": 4}",1665297052.231,1665491594.649194
25,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665358438.723,1665491594.324194
24,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665358647.787,1665491594.000195
23,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665358844.089,1665491593.667195
22,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665359038.766,1665491593.334195
21,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665359258.567,1665491593.007195
20,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665359455.053,1665491592.678195
19,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665359651.111,1665491592.353195
18,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665359846.646,1665491592.023195
17,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665360081.707,1665491591.686195
16,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665365458.728,1665491591.343197
15,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665365654.693,1665491591.018195
14,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665365850.99,1665491590.671195
13,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665366047.177,1665491590.341195
12,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665367089.281,1665491590.006196
11,'Little Road','Devarrow',4wDhECcwcKR4jZEEDiye5a,195680,46,"{""danceability"": 0.66, ""energy"": 0.618, ""key"": 8, ""loudness"": -8.136, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.666, ""instrumentalness"": 0.00176, ""liveness"": 0.184, ""valence"": 0.302, ""tempo"": 108.942, ""type"": ""audio_features"", ""id"": ""4wDhECcwcKR4jZEEDiye5a"", ""uri"": ""spotify:track:4wDhECcwcKR4jZEEDiye5a"", ""track_href"": ""https://api.spotify.com/v1/tracks/4wDhECcwcKR4jZEEDiye5a"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4wDhECcwcKR4jZEEDiye5a"", ""duration_ms"": 195680, ""time_signature"": 4}",1665371384.939,1665491589.671194
10,'willow','Taylor Swift',3Uo7WG0vmLQ07WB4BDwy7D,214706,70,"{""danceability"": 0.392, ""energy"": 0.579, ""key"": 7, ""loudness"": -9.195, ""mode"": 1, ""speechiness"": 0.164, ""acousticness"": 0.835, ""instrumentalness"": 0.00179, ""liveness"": 0.145, ""valence"": 0.549, ""tempo"": 80.961, ""type"": ""audio_features"", ""id"": ""3Uo7WG0vmLQ07WB4BDwy7D"", ""uri"": ""spotify:track:3Uo7WG0vmLQ07WB4BDwy7D"", ""track_href"": ""https://api.spotify.com/v1/tracks/3Uo7WG0vmLQ07WB4BDwy7D"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3Uo7WG0vmLQ07WB4BDwy7D"", ""duration_ms"": 214707, ""time_signature"": 4}",1665382537.232,1665491589.341624
9,'willow','Taylor Swift',3Uo7WG0vmLQ07WB4BDwy7D,214706,70,"{""danceability"": 0.392, ""energy"": 0.579, ""key"": 7, ""loudness"": -9.195, ""mode"": 1, ""speechiness"": 0.164, ""acousticness"": 0.835, ""instrumentalness"": 0.00179, ""liveness"": 0.145, ""valence"": 0.549, ""tempo"": 80.961, ""type"": ""audio_features"", ""id"": ""3Uo7WG0vmLQ07WB4BDwy7D"", ""uri"": ""spotify:track:3Uo7WG0vmLQ07WB4BDwy7D"", ""track_href"": ""https://api.spotify.com/v1/tracks/3Uo7WG0vmLQ07WB4BDwy7D"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3Uo7WG0vmLQ07WB4BDwy7D"", ""duration_ms"": 214707, ""time_signature"": 4}",1665382622.925,1665491588.992623
8,'See Tình - Cucak Remix - Cukak Remix','Hoang Thuy Linh',2QqUfCa7GbxQm6gB3K4hhi,170158,56,"{""danceability"": 0.874, ""energy"": 0.746, ""key"": 0, ""loudness"": -6.197, ""mode"": 0, ""speechiness"": 0.0449, ""acousticness"": 0.208, ""instrumentalness"": 0.0069, ""liveness"": 0.0796, ""valence"": 0.884, ""tempo"": 128.009, ""type"": ""audio_features"", ""id"": ""2QqUfCa7GbxQm6gB3K4hhi"", ""uri"": ""spotify:track:2QqUfCa7GbxQm6gB3K4hhi"", ""track_href"": ""https://api.spotify.com/v1/tracks/2QqUfCa7GbxQm6gB3K4hhi"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2QqUfCa7GbxQm6gB3K4hhi"", ""duration_ms"": 170159, ""time_signature"": 4}",1665424257.636,1665491588.647624
7,'See Tình - Cucak Remix - Cukak Remix','Hoang Thuy Linh',2QqUfCa7GbxQm6gB3K4hhi,170158,56,"{""danceability"": 0.874, ""energy"": 0.746, ""key"": 0, ""loudness"": -6.197, ""mode"": 0, ""speechiness"": 0.0449, ""acousticness"": 0.208, ""instrumentalness"": 0.0069, ""liveness"": 0.0796, ""valence"": 0.884, ""tempo"": 128.009, ""type"": ""audio_features"", ""id"": ""2QqUfCa7GbxQm6gB3K4hhi"", ""uri"": ""spotify:track:2QqUfCa7GbxQm6gB3K4hhi"", ""track_href"": ""https://api.spotify.com/v1/tracks/2QqUfCa7GbxQm6gB3K4hhi"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2QqUfCa7GbxQm6gB3K4hhi"", ""duration_ms"": 170159, ""time_signature"": 4}",1665433961.742,1665491588.258624
6,'See Tình - Cucak Remix - Cukak Remix','Hoang Thuy Linh',2QqUfCa7GbxQm6gB3K4hhi,170158,56,"{""danceability"": 0.874, ""energy"": 0.746, ""key"": 0, ""loudness"": -6.197, ""mode"": 0, ""speechiness"": 0.0449, ""acousticness"": 0.208, ""instrumentalness"": 0.0069, ""liveness"": 0.0796, ""valence"": 0.884, ""tempo"": 128.009, ""type"": ""audio_features"", ""id"": ""2QqUfCa7GbxQm6gB3K4hhi"", ""uri"": ""spotify:track:2QqUfCa7GbxQm6gB3K4hhi"", ""track_href"": ""https://api.spotify.com/v1/tracks/2QqUfCa7GbxQm6gB3K4hhi"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2QqUfCa7GbxQm6gB3K4hhi"", ""duration_ms"": 170159, ""time_signature"": 4}",1665434132.395,1665491587.868624
5,'See Tình - Cucak Remix - Cukak Remix','Hoang Thuy Linh',2QqUfCa7GbxQm6gB3K4hhi,170158,56,"{""danceability"": 0.874, ""energy"": 0.746, ""key"": 0, ""loudness"": -6.197, ""mode"": 0, ""speechiness"": 0.0449, ""acousticness"": 0.208, ""instrumentalness"": 0.0069, ""liveness"": 0.0796, ""valence"": 0.884, ""tempo"": 128.009, ""type"": ""audio_features"", ""id"": ""2QqUfCa7GbxQm6gB3K4hhi"", ""uri"": ""spotify:track:2QqUfCa7GbxQm6gB3K4hhi"", ""track_href"": ""https://api.spotify.com/v1/tracks/2QqUfCa7GbxQm6gB3K4hhi"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2QqUfCa7GbxQm6gB3K4hhi"", ""duration_ms"": 170159, ""time_signature"": 4}",1665437259.678,1665491587.531624
4,'See Tình (Japanese Version)','Rainych',46HltLNfoXQqoSTnpxGVqN,147314,42,"{""danceability"": 0.681, ""energy"": 0.778, ""key"": 1, ""loudness"": -7.215, ""mode"": 0, ""speechiness"": 0.0503, ""acousticness"": 0.0858, ""instrumentalness"": 6.45e-06, ""liveness"": 0.107, ""valence"": 0.279, ""tempo"": 120.004, ""type"": ""audio_features"", ""id"": ""46HltLNfoXQqoSTnpxGVqN"", ""uri"": ""spotify:track:46HltLNfoXQqoSTnpxGVqN"", ""track_href"": ""https://api.spotify.com/v1/tracks/46HltLNfoXQqoSTnpxGVqN"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/46HltLNfoXQqoSTnpxGVqN"", ""duration_ms"": 147314, ""time_signature"": 4}",1665465790.639,1665491587.189614
3,'See Tình (Japanese Version)','Rainych',46HltLNfoXQqoSTnpxGVqN,147314,42,"{""danceability"": 0.681, ""energy"": 0.778, ""key"": 1, ""loudness"": -7.215, ""mode"": 0, ""speechiness"": 0.0503, ""acousticness"": 0.0858, ""instrumentalness"": 6.45e-06, ""liveness"": 0.107, ""valence"": 0.279, ""tempo"": 120.004, ""type"": ""audio_features"", ""id"": ""46HltLNfoXQqoSTnpxGVqN"", ""uri"": ""spotify:track:46HltLNfoXQqoSTnpxGVqN"", ""track_href"": ""https://api.spotify.com/v1/tracks/46HltLNfoXQqoSTnpxGVqN"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/46HltLNfoXQqoSTnpxGVqN"", ""duration_ms"": 147314, ""time_signature"": 4}",1665465938.262,1665491586.815616
2,'See Tình (Japanese Version)','Rainych',46HltLNfoXQqoSTnpxGVqN,147314,42,"{""danceability"": 0.681, ""energy"": 0.778, ""key"": 1, ""loudness"": -7.215, ""mode"": 0, ""speechiness"": 0.0503, ""acousticness"": 0.0858, ""instrumentalness"": 6.45e-06, ""liveness"": 0.107, ""valence"": 0.279, ""tempo"": 120.004, ""type"": ""audio_features"", ""id"": ""46HltLNfoXQqoSTnpxGVqN"", ""uri"": ""spotify:track:46HltLNfoXQqoSTnpxGVqN"", ""track_href"": ""https://api.spotify.com/v1/tracks/46HltLNfoXQqoSTnpxGVqN"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/46HltLNfoXQqoSTnpxGVqN"", ""duration_ms"": 147314, ""time_signature"": 4}",1665466086.186,1665491586.474754
1,'See Tình (Japanese Version)','Rainych',46HltLNfoXQqoSTnpxGVqN,147314,42,"{""danceability"": 0.681, ""energy"": 0.778, ""key"": 1, ""loudness"": -7.215, ""mode"": 0, ""speechiness"": 0.0503, ""acousticness"": 0.0858, ""instrumentalness"": 6.45e-06, ""liveness"": 0.107, ""valence"": 0.279, ""tempo"": 120.004, ""type"": ""audio_features"", ""id"": ""46HltLNfoXQqoSTnpxGVqN"", ""uri"": ""spotify:track:46HltLNfoXQqoSTnpxGVqN"", ""track_href"": ""https://api.spotify.com/v1/tracks/46HltLNfoXQqoSTnpxGVqN"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/46HltLNfoXQqoSTnpxGVqN"", ""duration_ms"": 147314, ""time_signature"": 4}",1665466234.068,1665491586.107753
0,'See Tình (Japanese Version)','Rainych',46HltLNfoXQqoSTnpxGVqN,147314,42,"{""danceability"": 0.681, ""energy"": 0.778, ""key"": 1, ""loudness"": -7.215, ""mode"": 0, ""speechiness"": 0.0503, ""acousticness"": 0.0858, ""instrumentalness"": 6.45e-06, ""liveness"": 0.107, ""valence"": 0.279, ""tempo"": 120.004, ""type"": ""audio_features"", ""id"": ""46HltLNfoXQqoSTnpxGVqN"", ""uri"": ""spotify:track:46HltLNfoXQqoSTnpxGVqN"", ""track_href"": ""https://api.spotify.com/v1/tracks/46HltLNfoXQqoSTnpxGVqN"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/46HltLNfoXQqoSTnpxGVqN"", ""duration_ms"": 147314, ""time_signature"": 4}",1665466382.013,1665491585.746754
23,'See Tình (Japanese Version)','Rainych',46HltLNfoXQqoSTnpxGVqN,147314,42,"{""danceability"": 0.681, ""energy"": 0.778, ""key"": 1, ""loudness"": -7.215, ""mode"": 0, ""speechiness"": 0.0503, ""acousticness"": 0.0858, ""instrumentalness"": 6.45e-06, ""liveness"": 0.107, ""valence"": 0.279, ""tempo"": 120.004, ""type"": ""audio_features"", ""id"": ""46HltLNfoXQqoSTnpxGVqN"", ""uri"": ""spotify:track:46HltLNfoXQqoSTnpxGVqN"", ""track_href"": ""https://api.spotify.com/v1/tracks/46HltLNfoXQqoSTnpxGVqN"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/46HltLNfoXQqoSTnpxGVqN"", ""duration_ms"": 147314, ""time_signature"": 4}",1665466529.76,1665496538.707384
