,title,artist,id,duration,popularity,features,timestamp,created_at
4,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666149879.233,1666190849.193702
3,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666151918.369,1666190848.858596
2,'Chuyện Rằng','Thịnh Suy',7oBUoEbCDF748UkHnLusUB,272152,58,"{""danceability"": 0.811, ""energy"": 0.276, ""key"": 7, ""loudness"": -14.892, ""mode"": 1, ""speechiness"": 0.042, ""acousticness"": 0.785, ""instrumentalness"": 2.83e-06, ""liveness"": 0.128, ""valence"": 0.704, ""tempo"": 95.021, ""type"": ""audio_features"", ""id"": ""7oBUoEbCDF748UkHnLusUB"", ""uri"": ""spotify:track:7oBUoEbCDF748UkHnLusUB"", ""track_href"": ""https://api.spotify.com/v1/tracks/7oBUoEbCDF748UkHnLusUB"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7oBUoEbCDF748UkHnLusUB"", ""duration_ms"": 272152, ""time_signature"": 4}",1666152428.922,1666190848.491677
1,'Happy For You (feat. Vũ.)','Lukas Graham',2XjbfQQZlPwOMTmJR2RLfC,226402,48,"{""danceability"": 0.647, ""energy"": 0.624, ""key"": 10, ""loudness"": -4.169, ""mode"": 1, ""speechiness"": 0.0397, ""acousticness"": 0.54, ""instrumentalness"": 0, ""liveness"": 0.185, ""valence"": 0.176, ""tempo"": 136.036, ""type"": ""audio_features"", ""id"": ""2XjbfQQZlPwOMTmJR2RLfC"", ""uri"": ""spotify:track:2XjbfQQZlPwOMTmJR2RLfC"", ""track_href"": ""https://api.spotify.com/v1/tracks/2XjbfQQZlPwOMTmJR2RLfC"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2XjbfQQZlPwOMTmJR2RLfC"", ""duration_ms"": 226403, ""time_signature"": 4}",1666153502.183,1666190848.177436
0,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,92,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666155960.339,1666190847.859482
49,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,92,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666243722.826,1666347557.907236
48,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666246183.173,1666347557.604529
47,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666246368.142,1666347557.294089
46,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666246553.224,1666347556.994519
45,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666246738.266,1666347556.692823
44,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666246923.381,1666347556.372112
43,'Drunk (And I Don't Wanna Go Home)','Elle King',0QULNNd9z5s35entfiiXoa,245625,75,"{""danceability"": 0.612, ""energy"": 0.884, ""key"": 5, ""loudness"": -4.4, ""mode"": 1, ""speechiness"": 0.0459, ""acousticness"": 0.00516, ""instrumentalness"": 0, ""liveness"": 0.0997, ""valence"": 0.626, ""tempo"": 119.991, ""type"": ""audio_features"", ""id"": ""0QULNNd9z5s35entfiiXoa"", ""uri"": ""spotify:track:0QULNNd9z5s35entfiiXoa"", ""track_href"": ""https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0QULNNd9z5s35entfiiXoa"", ""duration_ms"": 245626, ""time_signature"": 4}",1666247405.944,1666347556.051742
42,'Drunk (And I Don't Wanna Go Home)','Elle King',0QULNNd9z5s35entfiiXoa,245625,75,"{""danceability"": 0.612, ""energy"": 0.884, ""key"": 5, ""loudness"": -4.4, ""mode"": 1, ""speechiness"": 0.0459, ""acousticness"": 0.00516, ""instrumentalness"": 0, ""liveness"": 0.0997, ""valence"": 0.626, ""tempo"": 119.991, ""type"": ""audio_features"", ""id"": ""0QULNNd9z5s35entfiiXoa"", ""uri"": ""spotify:track:0QULNNd9z5s35entfiiXoa"", ""track_href"": ""https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0QULNNd9z5s35entfiiXoa"", ""duration_ms"": 245626, ""time_signature"": 4}",1666247661.754,1666347555.716741
41,'See Tình - Cucak Remix - Cukak Remix','Hoang Thuy Linh',2QqUfCa7GbxQm6gB3K4hhi,170158,57,"{""danceability"": 0.874, ""energy"": 0.746, ""key"": 0, ""loudness"": -6.197, ""mode"": 0, ""speechiness"": 0.0449, ""acousticness"": 0.208, ""instrumentalness"": 0.0069, ""liveness"": 0.0796, ""valence"": 0.884, ""tempo"": 128.009, ""type"": ""audio_features"", ""id"": ""2QqUfCa7GbxQm6gB3K4hhi"", ""uri"": ""spotify:track:2QqUfCa7GbxQm6gB3K4hhi"", ""track_href"": ""https://api.spotify.com/v1/tracks/2QqUfCa7GbxQm6gB3K4hhi"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2QqUfCa7GbxQm6gB3K4hhi"", ""duration_ms"": 170159, ""time_signature"": 4}",1666248728.082,1666347555.393936
40,'See Tình - Cucak Remix - Cukak Remix','Hoang Thuy Linh',2QqUfCa7GbxQm6gB3K4hhi,170158,57,"{""danceability"": 0.874, ""energy"": 0.746, ""key"": 0, ""loudness"": -6.197, ""mode"": 0, ""speechiness"": 0.0449, ""acousticness"": 0.208, ""instrumentalness"": 0.0069, ""liveness"": 0.0796, ""valence"": 0.884, ""tempo"": 128.009, ""type"": ""audio_features"", ""id"": ""2QqUfCa7GbxQm6gB3K4hhi"", ""uri"": ""spotify:track:2QqUfCa7GbxQm6gB3K4hhi"", ""track_href"": ""https://api.spotify.com/v1/tracks/2QqUfCa7GbxQm6gB3K4hhi"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2QqUfCa7GbxQm6gB3K4hhi"", ""duration_ms"": 170159, ""time_signature"": 4}",1666248892.753,1666347555.071384
39,'See Tình - Cucak Remix - Cukak Remix','Hoang Thuy Linh',2QqUfCa7GbxQm6gB3K4hhi,170158,57,"{""danceability"": 0.874, ""energy"": 0.746, ""key"": 0, ""loudness"": -6.197, ""mode"": 0, ""speechiness"": 0.0449, ""acousticness"": 0.208, ""instrumentalness"": 0.0069, ""liveness"": 0.0796, ""valence"": 0.884, ""tempo"": 128.009, ""type"": ""audio_features"", ""id"": ""2QqUfCa7GbxQm6gB3K4hhi"", ""uri"": ""spotify:track:2QqUfCa7GbxQm6gB3K4hhi"", ""track_href"": ""https://api.spotify.com/v1/tracks/2QqUfCa7GbxQm6gB3K4hhi"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2QqUfCa7GbxQm6gB3K4hhi"", ""duration_ms"": 170159, ""time_signature"": 4}",1666249069.054,1666347554.770241
38,'See Tình - Cucak Remix - Cukak Remix','Hoang Thuy Linh',2QqUfCa7GbxQm6gB3K4hhi,170158,57,"{""danceability"": 0.874, ""energy"": 0.746, ""key"": 0, ""loudness"": -6.197, ""mode"": 0, ""speechiness"": 0.0449, ""acousticness"": 0.208, ""instrumentalness"": 0.0069, ""liveness"": 0.0796, ""valence"": 0.884, ""tempo"": 128.009, ""type"": ""audio_features"", ""id"": ""2QqUfCa7GbxQm6gB3K4hhi"", ""uri"": ""spotify:track:2QqUfCa7GbxQm6gB3K4hhi"", ""track_href"": ""https://api.spotify.com/v1/tracks/2QqUfCa7GbxQm6gB3K4hhi"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2QqUfCa7GbxQm6gB3K4hhi"", ""duration_ms"": 170159, ""time_signature"": 4}",1666249240.841,1666347554.467711
37,'Bên Trên Tầng Lầu - Phong Max Remix','Tăng Duy Tân',6tXR7mOPhPKCcuIw1eXhwa,193902,36,"{""danceability"": 0.807, ""energy"": 0.662, ""key"": 4, ""loudness"": -7.359, ""mode"": 1, ""speechiness"": 0.0368, ""acousticness"": 0.471, ""instrumentalness"": 0.168, ""liveness"": 0.0642, ""valence"": 0.567, ""tempo"": 122.987, ""type"": ""audio_features"", ""id"": ""6tXR7mOPhPKCcuIw1eXhwa"", ""uri"": ""spotify:track:6tXR7mOPhPKCcuIw1eXhwa"", ""track_href"": ""https://api.spotify.com/v1/tracks/6tXR7mOPhPKCcuIw1eXhwa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6tXR7mOPhPKCcuIw1eXhwa"", ""duration_ms"": 193902, ""time_signature"": 4}",1666249453.186,1666347554.168506
36,'Bên Trên Tầng Lầu - Phong Max Remix','Tăng Duy Tân',6tXR7mOPhPKCcuIw1eXhwa,193902,36,"{""danceability"": 0.807, ""energy"": 0.662, ""key"": 4, ""loudness"": -7.359, ""mode"": 1, ""speechiness"": 0.0368, ""acousticness"": 0.471, ""instrumentalness"": 0.168, ""liveness"": 0.0642, ""valence"": 0.567, ""tempo"": 122.987, ""type"": ""audio_features"", ""id"": ""6tXR7mOPhPKCcuIw1eXhwa"", ""uri"": ""spotify:track:6tXR7mOPhPKCcuIw1eXhwa"", ""track_href"": ""https://api.spotify.com/v1/tracks/6tXR7mOPhPKCcuIw1eXhwa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6tXR7mOPhPKCcuIw1eXhwa"", ""duration_ms"": 193902, ""time_signature"": 4}",1666249647.977,1666347553.847112
35,'Don't Stop Believin'','Journey',4bHsxqR3GMrXTxEPLuK5ue,250986,83,"{""danceability"": 0.5, ""energy"": 0.748, ""key"": 4, ""loudness"": -9.072, ""mode"": 1, ""speechiness"": 0.0363, ""acousticness"": 0.127, ""instrumentalness"": 0, ""liveness"": 0.447, ""valence"": 0.514, ""tempo"": 118.852, ""type"": ""audio_features"", ""id"": ""4bHsxqR3GMrXTxEPLuK5ue"", ""uri"": ""spotify:track:4bHsxqR3GMrXTxEPLuK5ue"", ""track_href"": ""https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue"", ""duration_ms"": 250987, ""time_signature"": 4}",1666250000.22,1666347553.53455
34,'Don't Stop Believin'','Journey',4bHsxqR3GMrXTxEPLuK5ue,250986,83,"{""danceability"": 0.5, ""energy"": 0.748, ""key"": 4, ""loudness"": -9.072, ""mode"": 1, ""speechiness"": 0.0363, ""acousticness"": 0.127, ""instrumentalness"": 0, ""liveness"": 0.447, ""valence"": 0.514, ""tempo"": 118.852, ""type"": ""audio_features"", ""id"": ""4bHsxqR3GMrXTxEPLuK5ue"", ""uri"": ""spotify:track:4bHsxqR3GMrXTxEPLuK5ue"", ""track_href"": ""https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue"", ""duration_ms"": 250987, ""time_signature"": 4}",1666250255.527,1666347553.213423
33,'Don't Stop Believin'','Journey',4bHsxqR3GMrXTxEPLuK5ue,250986,83,"{""danceability"": 0.5, ""energy"": 0.748, ""key"": 4, ""loudness"": -9.072, ""mode"": 1, ""speechiness"": 0.0363, ""acousticness"": 0.127, ""instrumentalness"": 0, ""liveness"": 0.447, ""valence"": 0.514, ""tempo"": 118.852, ""type"": ""audio_features"", ""id"": ""4bHsxqR3GMrXTxEPLuK5ue"", ""uri"": ""spotify:track:4bHsxqR3GMrXTxEPLuK5ue"", ""track_href"": ""https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue"", ""duration_ms"": 250987, ""time_signature"": 4}",1666250506.763,1666347552.895422
32,'Don't Stop Believin'','Journey',4bHsxqR3GMrXTxEPLuK5ue,250986,83,"{""danceability"": 0.5, ""energy"": 0.748, ""key"": 4, ""loudness"": -9.072, ""mode"": 1, ""speechiness"": 0.0363, ""acousticness"": 0.127, ""instrumentalness"": 0, ""liveness"": 0.447, ""valence"": 0.514, ""tempo"": 118.852, ""type"": ""audio_features"", ""id"": ""4bHsxqR3GMrXTxEPLuK5ue"", ""uri"": ""spotify:track:4bHsxqR3GMrXTxEPLuK5ue"", ""track_href"": ""https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue"", ""duration_ms"": 250987, ""time_signature"": 4}",1666250754.946,1666347552.592422
31,'Don't Stop Believin'','Journey',4bHsxqR3GMrXTxEPLuK5ue,250986,83,"{""danceability"": 0.5, ""energy"": 0.748, ""key"": 4, ""loudness"": -9.072, ""mode"": 1, ""speechiness"": 0.0363, ""acousticness"": 0.127, ""instrumentalness"": 0, ""liveness"": 0.447, ""valence"": 0.514, ""tempo"": 118.852, ""type"": ""audio_features"", ""id"": ""4bHsxqR3GMrXTxEPLuK5ue"", ""uri"": ""spotify:track:4bHsxqR3GMrXTxEPLuK5ue"", ""track_href"": ""https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue"", ""duration_ms"": 250987, ""time_signature"": 4}",1666251009.387,1666347552.287423
30,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666251395.292,1666347551.981421
29,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666251653.972,1666347551.685683
28,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666251913.176,1666347551.369693
27,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666252171.82,1666347551.064624
26,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666252513.997,1666347550.764797
25,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666252777.868,1666347550.465249
24,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666253037.08,1666347550.163253
23,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666253295.451,1666347549.856173
22,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,92,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666258011.407,1666347549.548095
21,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,92,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666258104.617,1666347549.244097
